season,scheduled_date,attendance,market,name,team_code,team_id,alias,current_division,points_game,win,opp_market,opp_name,opp_code,opp_id,opp_alias,opp_current_division,opp_points_game,venue_capacity,opp_venue_capacity
2009,07-DEC-09 12:00 AM,5194.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,true,The Citadel,Bulldogs,141,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,CIT,D1,56,16280,6000
2006,12-NOV-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,true,The Citadel,Bulldogs,141,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,CIT,D1,41,16280,6000
2008,17-DEC-08 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,79,true,The Citadel,Bulldogs,141,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,CIT,D1,65,16280,6000
2014,22-DEC-14 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,82,true,The Citadel,Bulldogs,141,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,CIT,D1,56,16280,6000
2006,29-NOV-06 12:00 AM,8606.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,58,false,Boston College,Eagles,67,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,D1,65,16280,8606
2005,06-DEC-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Boston College,Eagles,67,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,D1,70,16280,8606
2015,26-NOV-15 12:00 AM,2341.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,99,true,Boston College,Eagles,67,4b3ff02c-e0ba-435b-a565-6075bc491684,BC,D1,68,16280,8606
2010,01-DEC-10 12:00 AM,9314.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,79,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,84,16280,9314
2003,03-DEC-03 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,50,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,72,16280,9314
2014,04-APR-15 12:00 AM,72238.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,81,16280,9314
2011,15-NOV-11 12:00 AM,19979.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,74,16280,9314
2014,18-NOV-14 12:00 AM,19306.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,81,16280,9314
2012,29-MAR-13 12:00 AM,35520.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,61,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,71,16280,9314
2016,29-NOV-16 12:00 AM,9314.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,78,16280,9314
2004,30-NOV-04 12:00 AM,9314.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,false,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,81,16280,9314
2004,25-MAR-05 12:00 AM,16239.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,78,true,Duke University,Blue Devils,193,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,D1,68,16280,9314
2009,04-DEC-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,true,Wofford College,Terriers,2915,9916713f-b243-452b-93ae-a2c3ccabf68b,WOF,D1,60,16280,3500
2006,08-NOV-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,45,true,Brown University,Bears,80,558abf02-97f4-4323-aa99-63c076d35932,BRWN,D1,34,16280,2800
2001,01-DEC-01 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,80,true,Lamar University,Cardinals,346,eda6c307-1e0f-4a28-82f4-ee9653b343fb,LAM,D1,71,16280,10080
2014,27-NOV-14 12:00 AM,3216.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Rider University,Broncs,576,0b73b9b9-1e29-4b14-b5d8-0405fe942e32,RID,D1,45,16280,1950
2016,24-NOV-16 12:00 AM,1597.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,58,false,Baylor University,Bears,51,db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,BAY,D1,73,16280,10284
2009,03-APR-10 12:00 AM,71298.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,50,false,Butler University,Bulldogs,87,bdb7d7a4-45f8-4bf3-ab85-15488c451494,BUT,D1,52,16280,9100
2003,30-NOV-03 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,89,true,DePaul University,Blue Demons,176,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DEP,D1,81,16280,10387
2011,22-DEC-11 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,90,true,Lehigh University,Mountain Hawks,352,508f503f-dc57-4f4c-a01e-4f195e5c05c8,LEH,D1,81,16280,6000
2006,07-FEB-07 12:00 AM,11830.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,38,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,62,16280,14846
2009,09-FEB-10 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,76,16280,14846
2015,09-FEB-16 12:00 AM,14846.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,81,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,82,16280,14846
2007,12-FEB-08 12:00 AM,14123.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,60,16280,14846
2002,14-JAN-03 12:00 AM,10630.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,60,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,72,16280,14846
2008,17-FEB-09 12:00 AM,14123.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,72,16280,14846
2016,18-FEB-17 12:00 AM,14804.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,63,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,80,16280,14846
2010,22-JAN-11 12:00 AM,14123.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,76,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,86,16280,14846
2016,24-JAN-17 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,73,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,84,16280,14846
2003,25-JAN-04 12:00 AM,14123.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,76,16280,14846
2010,27-FEB-11 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,47,false,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,67,16280,14846
2002,01-MAR-03 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,69,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,61,16280,14846
2014,04-MAR-15 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,66,16280,14846
2012,05-JAN-13 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,84,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,61,16280,14846
2005,08-FEB-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,52,16280,14846
2007,08-JAN-08 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,78,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,75,16280,14846
2008,08-MAR-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,62,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,51,16280,14846
2012,09-FEB-13 12:00 AM,14845.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,78,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,65,16280,14846
2005,09-MAR-06 12:00 AM,16982.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,58,16280,14846
2010,11-MAR-11 12:00 AM,18381.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,56,16280,14846
2015,13-MAR-16 12:00 AM,16429.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,62,16280,14846
2002,14-MAR-03 12:00 AM,17843.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,42,16280,14846
2001,16-FEB-02 12:00 AM,13946.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,62,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,59,16280,14846
2001,16-JAN-02 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,65,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,56,16280,14846
2003,17-FEB-04 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,62,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,55,16280,14846
2004,18-JAN-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,64,16280,14846
2004,19-FEB-05 12:00 AM,13965.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,68,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,57,16280,14846
2011,19-FEB-12 12:00 AM,14736.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,76,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,62,16280,14846
2013,20-FEB-14 12:00 AM,14088.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,94,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,79,16280,14846
2011,21-JAN-12 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,83,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,58,16280,14846
2009,28-FEB-10 12:00 AM,14123.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,53,true,Purdue University,Boilermakers,559,12d7f888-675b-459f-9099-a38f771d8a95,PUR,D1,44,16280,14846
2007,20-MAR-08 12:00 AM,19010.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,72,true,Temple University,Owls,690,8598d1b6-106b-4083-a512-2e495729525a,TEM,D1,61,16280,10206
2006,19-DEC-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,67,true,Belmont University,Bruins,14927,a0a22502-0d84-440c-84af-1fbb070ad54c,BEL,D1,58,16280,5085
2006,03-DEC-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,82,true,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,53,16280,11433
2007,04-DEC-07 12:00 AM,11597.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,66,true,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,61,16280,11433
2008,07-DEC-08 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,75,true,Bradley University,Braves,72,b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb,BRAD,D1,59,16280,11433
2005,22-NOV-05 12:00 AM,2400.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,106,false,Gonzaga University,Bulldogs,260,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,D1,109,16280,6000
2011,10-DEC-11 12:00 AM,6000.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,74,true,Gonzaga University,Bulldogs,260,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,D1,67,16280,6000
2009,17-NOV-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,75,true,Gonzaga University,Bulldogs,260,2f4d21f8-6d5f-48a5-abca-52a30583871a,GONZ,D1,71,16280,6000
2013,22-MAR-14 12:00 AM,11623.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,80,true,Harvard University,Crimson,275,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,HARV,D1,73,16280,2195
2009,10-DEC-09 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,88,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,57,16280,3000
2010,11-DEC-10 12:00 AM,17115.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,76,16280,3000
2013,14-DEC-13 12:00 AM,13873.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,67,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,63,16280,3000
2014,14-DEC-14 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,87,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,61,16280,3000
2001,19-DEC-01 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,78,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,50,16280,3000
2016,21-DEC-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,65,16280,3000
2015,22-DEC-15 12:00 AM,20228.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,99,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,93,16280,3000
2012,23-NOV-12 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,52,16280,3000
2007,24-NOV-07 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,75,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,71,16280,3000
2006,25-NOV-06 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,53,16280,3000
2008,27-DEC-08 12:00 AM,15361.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,82,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,66,16280,3000
2004,29-JAN-05 12:00 AM,14759.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,92,true,Oakland University,Golden Grizzlies,514,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,D1,75,16280,3000
2015,29-NOV-15 12:00 AM,4393.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,77,true,Providence College,Friars,556,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,PROV,D1,64,16280,12410
2014,14-NOV-14 12:00 AM,5699.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,true,U.S. Naval Academy,Midshipmen,726,3b088563-ca8a-49a6-9e19-5e4cb186ae1d,NAVY,D1,59,16280,5710
2010,02-FEB-11 12:00 AM,12158.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,52,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,72,16280,15400
2006,04-JAN-07 12:00 AM,11469.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,60,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,62,16280,15400
2002,11-JAN-03 12:00 AM,14116.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,64,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,68,16280,15400
2005,11-MAR-06 12:00 AM,18730.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,48,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,53,16280,15400
2007,12-JAN-08 12:00 AM,13044.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,36,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,43,16280,15400
2005,14-FEB-06 12:00 AM,15500.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,54,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,66,16280,15400
2015,14-JAN-16 12:00 AM,14797.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,59,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,76,16280,15400
2001,22-JAN-02 12:00 AM,15500.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,71,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,75,16280,15400
2015,29-DEC-15 12:00 AM,15400.0,Michigan State University,Spartans,416,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,D1,70,false,University of Iowa,Hawkeyes,312,c10544de-e3bd-4776-ba2e-83df8c017fd1,IOWA,D1,83,16280,15400
